category,brand,product_rating,customer_reviews_count,rating_rank,review_count_rank,combined_rank
"Kitchen, Garden & Pets",Lexton,3.2750000000000004,337,207.0,109.0,316.0
"Kitchen, Garden & Pets",Mahaware,3.7399999999999998,128,148.0,168.0,316.0
"Kitchen, Garden & Pets",Srushti Gold,3.25,341,209.0,108.0,317.0
"Kitchen, Garden & Pets",Pet Heal,4.0,18,86.5,231.0,317.5
"Kitchen, Garden & Pets",C&S Electric,3.466666666666667,233,186.5,131.5,318.0
"Kitchen, Garden & Pets",Cerbiatto,4.0,17,86.5,233.0,319.5
"Kitchen, Garden & Pets",Catsan,4.0,15,86.5,234.0,320.5
"Kitchen, Garden & Pets",Command,2.65,488,231.5,91.0,322.5
"Kitchen, Garden & Pets",Nilkamal,4.0,11,86.5,236.0,322.5
"Kitchen, Garden & Pets",Himalaya,4.0,8,86.5,237.0,323.5
"Kitchen, Garden & Pets",Kr,3.5,182,177.0,148.0,325.0
"Kitchen, Garden & Pets",Companion Pets,4.0,4,86.5,239.0,325.5
"Kitchen, Garden & Pets",Classic Essentials,3.3166666666666664,258,201.0,125.0,326.0
"Kitchen, Garden & Pets",Rasna,4.0,3,86.5,240.0,326.5
"Kitchen, Garden & Pets",Cesar,3.525,166,174.0,155.0,329.0
"Kitchen, Garden & Pets",Canine Creek,3.3333333333333335,208,198.5,137.5,336.0
"Kitchen, Garden & Pets",Dogsee Chew,3.5,125,177.0,169.0,346.0
"Kitchen, Garden & Pets",Crompton,2.4625,309,233.0,116.0,349.0
"Kitchen, Garden & Pets",Greenchef,2.0,316,235.5,114.0,349.5
"Kitchen, Garden & Pets",Ciplaplast,1.1333333333333333,305,238.0,117.0,355.0
"Kitchen, Garden & Pets",Savera,2.9333333333333336,231,224.0,133.0,357.0
"Kitchen, Garden & Pets",Tedemi,3.0,227,222.0,135.0,357.0
"Kitchen, Garden & Pets",Suvidha,2.05,247,234.0,127.0,361.0
"Kitchen, Garden & Pets",United,2.8249999999999997,222,226.0,136.0,362.0
"Kitchen, Garden & Pets",Big Plastics,3.25,158,209.0,157.0,366.0
"Kitchen, Garden & Pets",Sanjeev Kapoor,1.0,240,239.5,129.0,368.5
"Kitchen, Garden & Pets",UCOOK,2.65,187,231.5,145.0,376.5
"Kitchen, Garden & Pets",Triones,2.775,176,229.0,151.5,380.5
"Kitchen, Garden & Pets",Steelo Sunpet,3.7,23,158.5,228.0,386.5
"Kitchen, Garden & Pets",Stonesoup,3.0,122,222.0,170.5,392.5
"Kitchen, Garden & Pets",HealthChoice,3.2,97,212.5,181.0,393.5
"Kitchen, Garden & Pets",Cosmo,3.7,6,158.5,238.0,396.5
"Kitchen, Garden & Pets",Prozo+,3.3,87,204.0,194.0,398.0
"Kitchen, Garden & Pets",camry,3.5,27,177.0,226.5,403.5
"Kitchen, Garden & Pets",Parka,3.3,64,204.0,205.0,409.0
"Kitchen, Garden & Pets",Spartan,3.4,40,192.5,219.0,411.5
"Kitchen, Garden & Pets",Gift Basket,1.0,109,239.5,175.0,414.5
"Kitchen, Garden & Pets",Manya,3.1666666666666665,77,215.0,199.5,414.5
"Kitchen, Garden & Pets",BVC,3.3,48,204.0,215.5,419.5
"Kitchen, Garden & Pets",Ganesh,2.0,95,235.5,185.0,420.5
"Kitchen, Garden & Pets",Kittos,3.3,43,204.0,217.0,421.0
"Kitchen, Garden & Pets",Gupta Glass Ideas,2.8,79,228.0,198.0,426.0
"Kitchen, Garden & Pets",Macclite,3.0,48,222.0,215.5,437.5
"Kitchen, Garden & Pets",National Gardens,3.2,30,212.5,225.0,437.5
"Kitchen, Garden & Pets",Urban Terra,3.25,18,209.0,231.0,440.0
"Kitchen, Garden & Pets",JLT,1.4,34,237.0,222.5,459.5
"Kitchen, Garden & Pets",Suryaflame,2.7,12,230.0,235.0,465.0
Snacks & Branded Foods,Sangam Sweets,4.9375,851,9.0,48.0,57.0
Snacks & Branded Foods,Fabelle,4.3950000000000005,1064,32.0,39.0,71.0
Snacks & Branded Foods,Kelloggs,4.2439024390243905,2250,75.0,8.0,83.0
Snacks & Branded Foods,Britannia,4.213793103448276,2864,82.0,3.0,85.0
Snacks & Branded Foods,Sunfeast,4.21044776119403,3259,85.0,2.0,87.0
Snacks & Branded Foods,Nestle ,4.30625,886,42.0,47.0,89.0
Snacks & Branded Foods,Cadbury,4.274074074074075,1301,62.0,29.0,91.0
Snacks & Branded Foods,LiL'Goodness,4.5,557,21.0,75.0,96.0
Snacks & Branded Foods,Saffola,4.228571428571429,1397,77.0,23.0,100.0
Snacks & Branded Foods,Dr. Oetker,4.212,1346,83.0,26.0,109.0
Snacks & Branded Foods,Kissan,4.28,834,60.0,50.0,110.0
Snacks & Branded Foods,ALPENLIEBE,4.308333333333334,575,41.0,73.0,114.0
Snacks & Branded Foods,Bisk Farm,4.219047619047619,1096,80.0,35.0,115.0
Snacks & Branded Foods,Bingo,4.222727272727273,1094,79.0,36.5,115.5
Snacks & Branded Foods,Parle,4.190476190476191,2101,111.0,10.0,121.0
Snacks & Branded Foods,Del Monte,4.24375,849,76.0,49.0,125.0
Snacks & Branded Foods,MAGGI ,4.2,1284,96.5,30.0,126.5
Snacks & Branded Foods,Weikfield,4.190909090909091,1558,110.0,17.0,127.0
Snacks & Branded Foods,Fryums,4.383333333333334,445,33.0,95.0,128.0
Snacks & Branded Foods,Knorr,4.21875,808,81.0,51.0,132.0
Snacks & Branded Foods,HappyChef,4.178571428571429,1541,115.0,18.0,133.0
Snacks & Branded Foods,Amul,4.161764705882353,1588,119.0,16.0,135.0
Snacks & Branded Foods,Veeba,4.13,2522,131.5,6.0,137.5
Snacks & Branded Foods,RiteBite Max Protein,4.129411764705882,2580,133.0,5.0,138.0
Snacks & Branded Foods,Micks,4.9,308,10.5,132.0,142.5
Snacks & Branded Foods,Haldirams ,4.113157894736841,2291,141.0,7.0,148.0
Snacks & Branded Foods,Mother's Recipe,4.119354838709677,1778,138.0,11.0,149.0
Snacks & Branded Foods,Unibic,4.174074074074074,1125,116.0,33.0,149.0
Snacks & Branded Foods,Organic Nation,4.4714285714285715,320,24.0,127.0,151.0
Snacks & Branded Foods,Chings,4.144444444444444,1380,127.5,24.0,151.5
Snacks & Branded Foods,Gits,4.132142857142857,1404,130.0,22.0,152.0
Snacks & Branded Foods,Hersheys ,4.192857142857143,758,109.0,54.0,163.0
Snacks & Branded Foods,Center Fresh,4.328571428571428,311,40.0,131.0,171.0
Snacks & Branded Foods,GoodDiet,4.1,1533,155.0,19.0,174.0
Snacks & Branded Foods,ACT II,4.082926829268293,2153,170.0,9.0,179.0
Snacks & Branded Foods,Priya,4.211111111111111,429,84.0,98.0,182.0
Snacks & Branded Foods,McCain,4.083333333333333,1674,169.0,14.0,183.0
Snacks & Branded Foods,Ching'S Secret,4.111111111111111,918,142.0,46.0,188.0
Snacks & Branded Foods,Quaker,4.3999999999999995,210,31.0,158.0,189.0
Snacks & Branded Foods,Too Yumm!,4.123529411764705,669,135.0,59.5,194.5
Snacks & Branded Foods,MTR,4.017391304347826,3490,194.0,1.0,195.0
Snacks & Branded Foods,Orbit,4.26,319,67.0,128.0,195.0
Snacks & Branded Foods,Cadbury Dairy Milk,4.171428571428572,539,117.0,80.0,197.0
Snacks & Branded Foods,Doritos,4.2875000000000005,265,59.0,138.0,197.0
Snacks & Branded Foods,Wrigleys,4.5,169,21.0,177.0,198.0
Snacks & Branded Foods,Bagrrys,4.065384615384615,1368,179.0,25.0,204.0
Snacks & Branded Foods,Dukes,4.053333333333333,1330,183.0,27.0,210.0
Snacks & Branded Foods,Azafran,4.35,170,35.0,176.0,211.0
Snacks & Branded Foods,Mcvities,4.0608695652173905,1208,180.0,31.0,211.0
Snacks & Branded Foods,Pringles,4.144444444444444,500,127.5,85.0,212.5
Snacks & Branded Foods,Betty Crocker,4.225,278,78.0,135.0,213.0
Snacks & Branded Foods,Mentos,4.266666666666667,231,64.5,149.0,213.5
Snacks & Branded Foods,LuvIt,4.18,425,113.0,101.0,214.0
Snacks & Branded Foods,Grand Sweets,4.333333333333333,165,38.0,180.0,218.0
Snacks & Branded Foods,Jabsons,4.118181818181818,545,139.0,79.0,218.0
Snacks & Branded Foods,Rusingo,4.1,621,155.0,63.0,218.0
Snacks & Branded Foods,Pickwick ,4.25,232,71.0,148.0,219.0
Snacks & Branded Foods,WhyFryy,4.3,189,50.5,169.0,219.5
Snacks & Branded Foods,Dabur,4.076923076923077,799,173.0,52.0,225.0
Snacks & Branded Foods,Sundrop,4.0928571428571425,724,167.0,58.0,225.0
Snacks & Branded Foods,Happydent ,4.25,218,71.0,155.0,226.0
Snacks & Branded Foods,A-1 Chips,4.055555555555555,921,181.5,45.0,226.5
Snacks & Branded Foods,Doublemint,4.275,194,61.0,166.5,227.5
Snacks & Branded Foods,Lotte,4.2,290,96.5,134.0,230.5
Snacks & Branded Foods,ITC Master Chef,3.987878787878788,1632,218.0,15.0,233.0
Snacks & Branded Foods,Ruchi,4.35,137,35.0,199.0,234.0
Snacks & Branded Foods,Sowbhagya foods,4.3,159,50.5,183.5,234.0
Snacks & Branded Foods,Ask Foods,4.055555555555555,780,181.5,53.0,234.5
Snacks & Branded Foods,Azad ,4.55,118,17.5,217.5,235.0
Snacks & Branded Foods,Brown & Polson,4.333333333333333,138,38.0,197.5,235.5
Snacks & Branded Foods,Paper Boat,4.091666666666667,590,168.0,69.0,237.0
Snacks & Branded Foods,True Elements,4.0095238095238095,1014,196.0,41.0,237.0
Snacks & Branded Foods,Tasties,3.9372881355932203,2863,235.0,4.0,239.0
Snacks & Branded Foods,Cadbury Temptations,4.3,149,50.5,190.0,240.5
Snacks & Branded Foods,Fisherman's Friend,4.55,108,17.5,224.5,242.0
Snacks & Branded Foods,Namhya,5.0,96,4.5,241.0,245.5
Snacks & Branded Foods,Cadbury Dairy Milk Silk,4.266666666666667,162,64.5,182.0,246.5
Snacks & Branded Foods,Nissin,4.13,362,131.5,117.0,248.5
Snacks & Branded Foods,PRISTINE,4.116666666666666,394,140.0,109.0,249.0
Snacks & Branded Foods,Bon Appetit,4.266666666666667,157,64.5,185.0,249.5
Snacks & Branded Foods,Nectar Valley,4.25,166,71.0,179.0,250.0
Snacks & Branded Foods,Phalada Pure & Sure,4.75,97,13.0,237.5,250.5
Snacks & Branded Foods,Some More,4.7,97,14.0,237.5,251.5
Snacks & Branded Foods,bb Royal,4.038461538461538,654,191.0,61.0,252.0
Snacks & Branded Foods,Ruchi magic,4.18,252,113.0,140.0,253.0
Snacks & Branded Foods,Vinanth,4.9,93,10.5,245.0,255.5
Snacks & Branded Foods,Desi,4.119999999999999,344,137.0,121.0,258.0
Snacks & Branded Foods,Kinder Joy,4.2,197,96.5,165.0,261.5
Snacks & Branded Foods,Prasukh,4.1,397,155.0,107.0,262.0
Snacks & Branded Foods,Top Ramen ,4.159999999999999,243,120.0,143.0,263.0
Snacks & Branded Foods,Lays,4.1499999999999995,246,125.5,142.0,267.5
Snacks & Branded Foods,Graminway,3.9136363636363636,1319,240.0,28.0,268.0
Snacks & Branded Foods,Jiva Ayurveda,5.0,81,4.5,264.5,269.0
Snacks & Branded Foods,Keya,3.933333333333333,1128,237.0,32.0,269.0
Snacks & Branded Foods,SDA PAPPADS,3.953333333333333,923,227.0,44.0,271.0
Snacks & Branded Foods,Choc Coin,4.5,90,21.0,250.5,271.5
Snacks & Branded Foods,Ritebite,5.0,79,4.5,269.0,273.5
Snacks & Branded Foods,Lal,4.5,89,21.0,253.0,274.0
Snacks & Branded Foods,Sanjay ,3.858064516129032,1702,261.0,13.0,274.0
Snacks & Branded Foods,Wai Wai,4.077777777777778,424,172.0,102.0,274.0
Snacks & Branded Foods,Fit & Flex,4.066666666666666,442,177.5,97.0,274.5
Snacks & Branded Foods,Cadbury Bournville,4.266666666666667,124,64.5,211.0,275.5
Snacks & Branded Foods,Kurkure,4.18,198,113.0,163.5,276.5
Snacks & Branded Foods,DIVING DUCK,5.0,76,4.5,272.5,277.0
Snacks & Branded Foods,Kopiko,4.4,90,27.5,250.5,278.0
Snacks & Branded Foods,Blue Bird,4.14,229,129.0,150.0,279.0
Snacks & Branded Foods,Oreo,4.25,126,71.0,209.0,280.0
Snacks & Branded Foods,The Spice Club,4.3,98,50.5,235.0,285.5
Snacks & Branded Foods,Nissin Food,4.2,147,96.5,191.0,287.5
Snacks & Branded Foods,Soulfull,3.96,620,225.0,64.0,289.0
Snacks & Branded Foods,Parle Platina,4.6,74,15.5,275.0,290.5
Snacks & Branded Foods,Bon & Bread,4.3,96,50.5,241.0,291.5
Snacks & Branded Foods,Mr. Makhana,4.15,185,122.5,171.0,293.5
Snacks & Branded Foods,Garden,4.0,462,206.5,92.0,298.5
Snacks & Branded Foods,Goldrops,4.3,92,50.5,248.0,298.5
Snacks & Branded Foods,Alpino,3.8833333333333337,944,256.0,43.0,299.0
Snacks & Branded Foods,Choki Choki,4.4,76,27.5,272.5,300.0
Snacks & Branded Foods,Fruit-Tella ,4.25,106,71.0,229.0,300.0
Snacks & Branded Foods,Kitchens Of India,3.8470588235294123,1094,264.0,36.5,300.5
Snacks & Branded Foods,Bournvita,4.25,104,71.0,231.5,302.5
Snacks & Branded Foods,Milkybar,4.25,104,71.0,231.5,302.5
Snacks & Branded Foods,Happy Jars,4.014285714285714,395,195.0,108.0,303.0
Snacks & Branded Foods,Sugar free,4.08,300,171.0,133.0,304.0
Snacks & Branded Foods,Bechef,3.9875,494,219.0,86.5,305.5
Snacks & Branded Foods,Crax,3.988888888888889,492,217.0,88.5,305.5
Snacks & Branded Foods,Switz,4.125,184,134.0,172.0,306.0
Snacks & Branded Foods,ENE,5.0,47,4.5,302.0,306.5
Snacks & Branded Foods,Yummiez,3.6666666666666665,1714,296.0,12.0,308.0
Snacks & Branded Foods,Cheetos,4.4,66,27.5,282.0,309.5
Snacks & Branded Foods,Cremica,4.2,122,96.5,213.0,309.5
Snacks & Branded Foods,Sanketi Adukale,3.8875,754,255.0,55.0,310.0
Snacks & Branded Foods,Unroll,4.166666666666667,146,118.0,192.0,310.0
Snacks & Branded Foods,Meatzza,4.3,83,50.5,260.5,311.0
Snacks & Branded Foods,ChefBoss,4.071428571428571,277,176.0,136.0,312.0
Snacks & Branded Foods,Bliss Tree,3.9181818181818184,564,239.0,74.0,313.0
Snacks & Branded Foods,Cadbury Oreo,4.199999999999999,130,108.0,205.5,313.5
Snacks & Branded Foods,24 Mantra,4.333333333333333,73,38.0,276.0,314.0
Snacks & Branded Foods,Health Sutra,4.35,71,35.0,279.0,314.0
Snacks & Branded Foods,Naagin ,5.0,38,4.5,310.0,314.5
Snacks & Branded Foods,FarmVeda,3.9,604,248.5,66.5,315.0
Snacks & Branded Foods,Double Horse,3.9249999999999994,548,238.0,78.0,316.0
Snacks & Branded Foods,Delight Foods,3.78,1079,278.5,38.0,316.5
Snacks & Branded Foods,Bambino,3.97,450,223.0,94.0,317.0
Snacks & Branded Foods,Timios,3.7571428571428576,1111,283.0,34.0,317.0
Snacks & Branded Foods,Orion,4.2,117,96.5,221.0,317.5
Snacks & Branded Foods,Befikar,3.8636363636363638,669,260.0,59.5,319.5
Snacks & Branded Foods,Cadbury Gems,4.2,108,96.5,224.5,321.0
Snacks & Branded Foods,SACHAMOTI,4.6,41,15.5,305.5,321.0
Snacks & Branded Foods,All That Dips,4.5,46,21.0,303.5,324.5
Snacks & Branded Foods,Bhuira,5.0,34,4.5,320.0,324.5
Snacks & Branded Foods,Asal,3.9428571428571426,444,234.0,96.0,330.0
Snacks & Branded Foods,Nestle NesPlus,4.15,127,122.5,208.0,330.5
Snacks & Branded Foods,999,4.05,238,187.0,144.0,331.0
Snacks & Branded Foods,SDA CANDYS,3.822222222222222,618,266.0,65.0,331.0
Snacks & Branded Foods,Eagle,4.0,329,206.5,125.0,331.5
Snacks & Branded Foods,Dezire,3.983333333333333,377,220.5,112.0,332.5
Snacks & Branded Foods,Iyers ,3.9045454545454548,476,243.0,90.5,333.5
Snacks & Branded Foods,BA KABRA,5.0,26,4.5,330.0,334.5
Snacks & Branded Foods,Atish ,3.6705882352941175,1016,295.0,40.0,335.0
Snacks & Branded Foods,Safal,3.8899999999999997,532,254.0,81.0,335.0
Snacks & Branded Foods,NUTRIWISH,3.473076923076923,1515,317.0,20.0,337.0
Snacks & Branded Foods,Peppy,4.1499999999999995,119,125.5,214.5,340.0
Snacks & Branded Foods,Viola,3.9625,370,224.0,116.0,340.0
Snacks & Branded Foods,Polo,4.2,93,96.5,245.0,341.5
Snacks & Branded Foods,Aashirvaad,4.075,191,174.0,168.0,342.0
Snacks & Branded Foods,IndiSecrets,4.1,150,155.0,189.0,344.0
Snacks & Branded Foods,Aaha Oho,3.3857142857142857,1432,324.0,21.0,345.0
Snacks & Branded Foods,Bikaji,4.0,264,206.5,139.0,345.5
Snacks & Branded Foods,Nilons,3.875,492,257.0,88.5,345.5
Snacks & Branded Foods,Townbus,3.9499999999999997,374,233.0,114.0,347.0
Snacks & Branded Foods,Ice Breakers,4.8,18,12.0,335.5,347.5
Snacks & Branded Foods,Iyengars Traditional,4.1,143,155.0,193.0,348.0
Snacks & Branded Foods,Heinz,4.4,31,27.5,323.0,350.5
Snacks & Branded Foods,Sln  ,3.772727272727273,587,281.0,70.0,351.0
Snacks & Branded Foods,Open Secret,3.775,582,280.0,72.0,352.0
Snacks & Branded Foods,Crispees,4.2,85,96.5,256.0,352.5
Snacks & Branded Foods,Future Organics,3.9,413,248.5,104.0,352.5
Snacks & Branded Foods,Kwality,3.95,335,230.0,123.0,353.0
Snacks & Branded Foods,Saravanas,3.9111111111111114,381,242.0,111.0,353.0
Snacks & Branded Foods,Organic Tattva,3.811111111111111,494,267.0,86.5,353.5
Snacks & Branded Foods,Eco Valley ,4.3,46,50.5,303.5,354.0
Snacks & Branded Foods,sumeru,3.6153846153846154,749,298.0,56.0,354.0
Snacks & Branded Foods,PIPO,3.8,527,272.5,82.0,354.5
Snacks & Branded Foods,Slurrp Farm,4.033333333333333,200,192.5,162.0,354.5
Snacks & Branded Foods,Daadis ,3.707692307692308,604,289.0,66.5,355.5
Snacks & Branded Foods,Cadbury Fuse,4.3,41,50.5,305.5,356.0
Snacks & Branded Foods,Morton,3.9555555555555557,315,226.0,130.0,356.0
Snacks & Branded Foods,Sunfeast YiPPee!,4.1,135,155.0,201.0,356.0
Snacks & Branded Foods,Chocoliebe,4.2,83,96.5,260.5,357.0
Snacks & Branded Foods,Nutralite,4.05,188,187.0,170.0,357.0
Snacks & Branded Foods,Piknik,4.3,40,50.5,307.5,358.0
Snacks & Branded Foods,Zandu,4.05,177,187.0,173.0,360.0
Snacks & Branded Foods,Amul Happy Treats,3.607142857142857,632,299.0,62.0,361.0
Snacks & Branded Foods,Fazlani Foods,3.4166666666666665,956,319.0,42.0,361.0
Snacks & Branded Foods,Hamdard,4.2,81,96.5,264.5,361.0
Snacks & Branded Foods,MTR FOODS,4.2,81,96.5,264.5,361.0
Snacks & Branded Foods,iD Fresho,3.9125,356,241.0,120.0,361.0
Snacks & Branded Foods,Nirapara,3.72,551,287.0,76.0,363.0
Snacks & Branded Foods,Pillsbury,4.12,107,136.0,227.0,363.0
Snacks & Branded Foods,Nestle Koko Krunch,4.1000000000000005,117,143.0,221.0,364.0
Snacks & Branded Foods,Mothers Recipe,3.983333333333333,236,220.5,145.0,365.5
Snacks & Branded Foods,Patanjali,4.0,206,206.5,159.0,365.5
Snacks & Branded Foods,Republic of Chicken,4.4,13,27.5,340.0,367.5
Snacks & Branded Foods,Ela,3.506666666666667,733,313.0,57.0,370.0
Snacks & Branded Foods,Senor Pepito,4.3,34,50.5,320.0,370.5
Snacks & Branded Foods,Kohinoor,3.9749999999999996,227,222.0,152.5,374.5
Snacks & Branded Foods,Tata Sampann,4.074999999999999,134,175.0,202.5,377.5
Snacks & Branded Foods,BGR,4.1,113,155.0,223.0,378.0
Snacks & Branded Foods,Buffet ,3.8,398,272.5,105.5,378.0
Snacks & Branded Foods,Lijjat,4.15,85,122.5,256.0,378.5
Snacks & Branded Foods,Anil,4.033333333333333,152,192.5,188.0,380.5
Snacks & Branded Foods,Grb,4.0,175,206.5,174.0,380.5
Snacks & Branded Foods,Smith & Jones,4.4,0,27.5,353.5,381.0
Snacks & Branded Foods,Annapoorna,4.1,107,155.0,227.0,382.0
Snacks & Branded Foods,Marudhar,4.2,65,96.5,285.5,382.0
Snacks & Branded Foods,Jabson,4.05,139,187.0,195.5,382.5
Snacks & Branded Foods,Balaji foods,3.552941176470588,549,306.0,77.0,383.0
Snacks & Branded Foods,Urban Platter,4.3,19,50.5,333.5,384.0
Snacks & Branded Foods,Habanero,4.2,64,96.5,288.0,384.5
Snacks & Branded Foods,Time Pass,4.1,105,155.0,230.0,385.0
Snacks & Branded Foods,Horlicks,4.2,62,96.5,290.5,387.0
Snacks & Branded Foods,Candyman,3.8333333333333335,333,265.0,124.0,389.0
Snacks & Branded Foods,Manna ,3.7375,420,286.0,103.0,389.0
Snacks & Branded Foods,Navya Food Art,4.0,159,206.5,183.5,390.0
Snacks & Branded Foods,Avean,3.85,317,262.5,129.0,391.5
Snacks & Branded Foods,A&M,4.3,11,50.5,341.5,392.0
Snacks & Branded Foods,Max Health ,4.066666666666666,119,177.5,214.5,392.0
Snacks & Branded Foods,Nature's First,4.1,97,155.0,237.5,392.5
Snacks & Branded Foods,Bush,4.0,153,206.5,187.0,393.5
Snacks & Branded Foods,Abbies,4.05,129,187.0,207.0,394.0
Snacks & Branded Foods,Kiara Foods,3.3363636363636364,601,327.0,68.0,395.0
Snacks & Branded Foods,Cadbury Silk,4.3,6,50.5,345.0,395.5
Snacks & Branded Foods,FRISTTEE,4.2,48,96.5,300.0,396.5
Snacks & Branded Foods,AMAJAIN,3.9333333333333336,201,236.0,161.0,397.0
Snacks & Branded Foods,Nutty Yogi,3.557142857142857,455,305.0,93.0,398.0
Snacks & Branded Foods,Freshious,4.3,4,50.5,348.0,398.5
Snacks & Branded Foods,FruitTreat,3.5,510,315.0,84.0,399.0
Snacks & Branded Foods,Licious,3.9,228,248.5,151.0,399.5
Snacks & Branded Foods,FabBox,3.766666666666667,361,282.0,118.0,400.0
Snacks & Branded Foods,Good Vibes,4.1,93,155.0,245.0,400.0
Snacks & Branded Foods,Mix Box,4.1,93,155.0,245.0,400.0
Snacks & Branded Foods,Mambalam Iyers,3.716666666666667,375,288.0,113.0,401.0
Snacks & Branded Foods,Aachi,4.3,1,50.5,351.5,402.0
Snacks & Branded Foods,MOM,3.5200000000000005,476,312.0,90.5,402.5
Snacks & Branded Foods,TATA Q,3.0727272727272723,584,332.0,71.0,403.0
Snacks & Branded Foods,Cadbury BournVita,4.2,37,96.5,311.0,407.5
Snacks & Branded Foods,Savorit,4.2,36,96.5,312.0,408.5
Snacks & Branded Foods,PRAVIN MIXBOX,4.0,134,206.5,202.5,409.0
Snacks & Branded Foods,Tasty Nibbles,3.5375,426,310.0,100.0,410.0
Snacks & Branded Foods,FabBox.in,4.0,132,206.5,204.0,410.5
Snacks & Branded Foods,Farmland,3.75,321,284.5,126.0,410.5
Snacks & Branded Foods,Jolly Rancher,4.1,85,155.0,256.0,411.0
Snacks & Branded Foods,Fazlani,4.2,35,96.5,315.5,412.0
Snacks & Branded Foods,Pro Nature,4.1,84,155.0,258.5,413.5
Snacks & Branded Foods,bb Combo,4.05,107,187.0,227.0,414.0
Snacks & Branded Foods,Fresho,4.0,125,206.5,210.0,416.5
Snacks & Branded Foods,Kapiva Ayurveda,4.1,82,155.0,262.0,417.0
Snacks & Branded Foods,GOELD,2.9916666666666667,519,337.0,83.0,420.0
Snacks & Branded Foods,FOUROCLOK,4.1,79,155.0,269.0,424.0
Snacks & Branded Foods,Wingreens Farms,3.95,141,230.0,194.0,424.0
Snacks & Branded Foods,PostCard,3.78,233,278.5,147.0,425.5
Snacks & Branded Foods,Tasty Fresh,3.5666666666666664,341,303.5,122.0,425.5
Snacks & Branded Foods,Bakers,3.9,167,248.5,178.0,426.5
Snacks & Branded Foods,Bolst's,4.0,117,206.5,221.0,427.5
Snacks & Branded Foods,Spice Story,3.54,358,309.0,119.0,428.0
Snacks & Branded Foods,D-Alive,3.2142857142857144,427,330.0,99.0,429.0
Snacks & Branded Foods,Laxminarayan,4.2,18,96.5,335.5,432.0
Snacks & Branded Foods,Instafeast,3.4444444444444446,373,318.0,115.0,433.0
Snacks & Branded Foods,Grabenord,3.292857142857143,398,329.0,105.5,434.5
Snacks & Branded Foods,Bikalananda Kars,4.1,66,155.0,282.0,437.0
Snacks & Branded Foods,Wow Chocolina,4.1,66,155.0,282.0,437.0
Snacks & Branded Foods,Dip,3.6333333333333333,249,297.0,141.0,438.0
Snacks & Branded Foods,Coco mama,4.2,10,96.5,343.0,439.5
Snacks & Branded Foods,Chupa Chups,4.2,8,96.5,344.0,440.5
Snacks & Branded Foods,Rasna,3.95,123,230.0,212.0,442.0
Snacks & Branded Foods,Brookside,4.15,31,122.5,323.0,445.5
Snacks & Branded Foods,Zerobeli,3.675,216,293.5,156.0,449.5
Snacks & Branded Foods,Lawrence Mills,4.1,52,155.0,296.5,451.5
Snacks & Branded Foods,Red indian,4.1,50,155.0,298.0,453.0
Snacks & Branded Foods,Ambika,3.8,164,272.5,181.0,453.5
Snacks & Branded Foods,Organica,3.675,203,293.5,160.0,453.5
Snacks & Branded Foods,The Betel Leaf Co,4.1,48,155.0,300.0,455.0
Snacks & Branded Foods,Iceland,3.6833333333333336,198,292.0,163.5,455.5
Snacks & Branded Foods,Nutriorg,4.05,79,187.0,269.0,456.0
Snacks & Branded Foods,Murginns,3.55,227,307.5,152.5,460.0
Snacks & Branded Foods,Uns,1.25,388,352.0,110.0,462.0
Snacks & Branded Foods,Munchilicious Granola ,3.8666666666666667,130,258.5,205.5,464.0
Snacks & Branded Foods,Nastawala,3.9,118,248.5,217.5,466.0
Snacks & Branded Foods,On The Run,2.85,272,338.0,137.0,475.0
Snacks & Branded Foods,Smint,3.95,84,230.0,258.5,488.5
Snacks & Branded Foods,Mapro,4.0,65,206.5,285.5,492.0
Snacks & Branded Foods,Shareat,3.35,194,326.0,166.5,492.5
Snacks & Branded Foods,Center Fruit,4.1,11,155.0,341.5,496.5
Snacks & Branded Foods,Kari Kari,2.625,212,340.0,157.0,497.0
Snacks & Branded Foods,Madhur,3.533333333333333,156,311.0,186.0,497.0
Snacks & Branded Foods,Snacky,1.8833333333333335,234,351.0,146.0,497.0
Snacks & Branded Foods,Batter Box,3.9,90,248.5,250.5,499.0
Snacks & Branded Foods,Fit  ,2.06,225,345.0,154.0,499.0
Snacks & Branded Foods,Grami Superfoods,3.375,174,325.0,175.0,500.0
Snacks & Branded Foods,Conscious Food,4.0,52,206.5,296.5,503.0
Snacks & Branded Foods,Krinkle,4.1,0,155.0,353.5,508.5
Snacks & Branded Foods,Atish Papad ,3.95,66,230.0,282.0,512.0
Snacks & Branded Foods,Rishta,4.0,40,206.5,307.5,514.0
Snacks & Branded Foods,Yoga bar,4.0,39,206.5,309.0,515.5
Snacks & Branded Foods,Wild Ideas,3.6,118,301.0,217.5,518.5
Snacks & Branded Foods,Jus Amazin,3.5666666666666664,118,303.5,217.5,521.0
Snacks & Branded Foods,Kinder,3.9,76,248.5,272.5,521.0
Snacks & Branded Foods,Blue Dragon,4.0,35,206.5,315.5,522.0
Snacks & Branded Foods,Sukrit,3.8,90,272.5,250.5,523.0
Snacks & Branded Foods,Vaada,3.2,136,331.0,200.0,531.0
Snacks & Branded Foods,Nourish Organics,4.0,29,206.5,325.5,532.0
Snacks & Branded Foods,Cocon,4.0,24,206.5,332.0,538.5
Snacks & Branded Foods,MISHT,2.6,138,341.0,197.5,538.5
Snacks & Branded Foods,iD,3.9,57,248.5,293.0,541.5
